Name,Team,Age,Season,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,PlayerId
"Owen Miller","Padres (AA)","—",2019,130,507,560,147,104,28,2,13,76,68,46,1,86,6,1,0,15,5,5,0.289940828,0.355357142,0.429980276,0.785337418,0.35495844840576907,0.082142857,0.153571428,"sa3006673"
"Vinny Capra","Blue Jays (AA)","—",2019,110,388,435,89,65,20,1,3,53,33,33,0,83,5,4,3,2,15,4,0.229381443,0.295348837,0.30927835,0.604627187,0.2802927245927411,0.075862068,0.190804597,"sa3006731"
"Chase Calabuig","Athletics (AA)","—",2019,109,403,476,113,92,14,3,4,57,50,63,1,101,5,5,0,8,7,4,0.280397022,0.3802521,0.359801488,0.740053588,0.3441625930133619,0.132352941,0.212184873,"sa3006927"
"Elliot Soto","Rockies (AAA)","—",2019,112,410,463,125,83,22,10,10,79,50,45,0,91,5,1,2,5,8,5,0.304878048,0.379609544,0.480487804,0.860097348,0.3696264302652984,0.097192224,0.196544276,"sa390666"
"Garabez Rosa","Orioles (AAA)","—",2018,127,481,495,133,100,22,0,11,63,56,12,1,121,2,0,0,18,2,1,0.276507276,0.296969696,0.39085239,0.687822086,0.30625211396198043,0.024242424,0.244444444,"sa455978"
"Martin Cervenka","Orioles (AA)","—",2018,97,337,375,87,50,22,0,15,41,60,30,0,65,2,6,0,10,1,0,0.258160237,0.317333333,0.456973293,0.774306626,0.34322703584035236,0.08,0.173333333,"sa492636"
"Anthony Garcia","Athletics (AAA)","—",2018,131,480,566,122,65,31,1,25,78,91,65,2,107,15,6,0,12,1,3,0.254166666,0.356890459,0.479166666,0.836057125,0.36580349980516635,0.114840989,0.189045936,"sa502038"
"Victor Roache","Cardinals (AA)","—",2018,121,426,475,93,62,11,2,18,50,58,44,3,142,3,2,0,8,4,1,0.218309859,0.294736842,0.38028169,0.675018532,0.3026114923216529,0.092631578,0.298947368,"sa502154"
"Beau Amaral","Mariners (AA)","—",2018,102,384,432,96,74,18,1,3,57,53,33,0,84,4,7,4,9,10,2,0.25,0.310747663,0.325520833,0.636268496,0.2924340306041397,0.076388888,0.194444444,"sa503642"
"Anderson Feliz","Orioles (AA)","—",2018,113,393,436,110,80,19,1,10,65,48,38,1,97,3,1,1,8,20,5,0.279898218,0.347126436,0.409669211,0.756795647,0.3437416906455695,0.087155963,0.222477064,"sa505526"
"Carlos Franco","Braves (AAA)","—",2018,119,437,485,109,70,22,1,16,52,76,42,3,153,0,6,0,13,1,1,0.249427917,0.311340206,0.414187643,0.725527849,0.32087233897561357,0.086597938,0.315463917,"sa506528"
"Ali Castillo","Phillies (AAA)","—",2019,113,415,454,131,98,22,4,7,60,58,27,0,55,1,7,4,13,4,4,0.31566265,0.353333333,0.438554216,0.791887549,0.3434858383072747,0.059471365,0.121145374,"sa507143"
"Aderlin Rodriguez","Orioles (AA)","—",2018,128,483,531,138,93,20,2,23,76,92,29,2,95,11,8,0,18,1,1,0.285714285,0.335216572,0.478260869,0.813477441,0.35934184933880553,0.054613935,0.178907721,"sa511026"
"Levi Michael","Mets (AA)","—",2018,103,387,447,118,76,30,2,10,72,36,35,1,93,20,1,4,5,13,6,0.30490956,0.390519187,0.470284237,0.860803424,0.38912330601549794,0.078299776,0.208053691,"sa526207"
"Jason Krizan","Tigers (AAA)","—",2018,106,368,415,92,63,19,2,8,49,55,46,1,67,0,1,0,4,4,0,0.25,0.33253012,0.377717391,0.710247511,0.3221511368590277,0.110843373,0.161445783,"sa546842"
"Luigi Rodriguez","Giants (AA)","—",2018,114,380,425,103,71,13,5,14,54,51,38,1,119,4,2,1,4,15,10,0.271052631,0.341981132,0.442105263,0.784086395,0.3519487888255018,0.089411764,0.28,"sa547914"
"Erick Salcedo","Orioles (AA)","—",2018,127,432,471,97,73,19,5,0,44,32,29,1,54,3,5,2,5,2,4,0.224537037,0.275053304,0.291666666,0.56671997,0.260438995101513,0.061571125,0.114649681,"sa548029"
"Henry Ramos","Dodgers (AAA)","—",2018,106,357,393,106,70,22,4,10,45,58,31,2,69,0,1,4,9,8,4,0.296918767,0.352185089,0.464985994,0.817171083,0.35785138453007975,0.078880407,0.175572519,"sa548440"
"Drew Maggi","Twins (AAA)","—",2019,108,388,472,100,67,19,4,10,71,46,60,1,96,20,1,3,3,9,3,0.257731958,0.383795309,0.404639175,0.788434484,0.3550788246923023,0.127118644,0.20338983,"sa549144"
"Ryan Casteel","Braves (AA)","—",2019,118,411,458,108,64,21,2,21,47,73,43,1,121,2,2,0,6,0,0,0.262773722,0.334061135,0.476885644,0.810946779,0.36701484321243655,0.093886462,0.264192139,"sa549286"
"Dominic Ficociello","Tigers (AA)","—",2018,97,366,417,98,74,15,1,8,50,56,43,1,117,4,4,0,8,8,7,0.267759562,0.347721822,0.37978142,0.727503242,0.3333285852120473,0.103117505,0.280575539,"sa549668"
"Mark Payton","Athletics (AAA)","—",2019,118,395,447,132,69,30,3,30,80,97,45,0,76,1,4,2,5,7,4,0.334177215,0.4,0.653164556,1.053164556,0.4277366989114311,0.10067114,0.170022371,"sa549855"
"D.J. Peterson","Reds (AAA)","—",2018,113,422,453,117,72,28,1,16,44,52,25,2,117,4,2,0,13,2,1,0.277251184,0.322295805,0.462085308,0.784381113,0.345637044462555,0.055187637,0.258278145,"sa549926"
"Michael O'Neill","Rangers (AA)","—",2018,121,440,498,112,75,23,2,12,63,39,41,1,119,8,4,5,4,31,6,0.254545454,0.326572008,0.397727272,0.72429928,0.32670495362301183,0.082329317,0.238955823,"sa550175"
"Eric Jagielo","Marlins (AA)","—",2018,121,399,442,79,48,20,0,11,37,64,33,0,138,5,5,0,6,1,0,0.197994987,0.264705882,0.330827067,0.595532949,0.27371422278935015,0.074660633,0.312217194,"sa550383"
"Damek Tomscha","Phillies (AA)","—",2018,93,344,385,101,73,12,1,15,53,54,26,3,58,8,6,1,14,1,1,0.293604651,0.3515625,0.465116279,0.816678779,0.36196023491736784,0.067532467,0.15064935,"sa550391"
"Kevin Medrano","Diamondbacks (AA)","—",2018,96,369,405,122,83,30,5,4,54,48,28,3,71,1,2,5,3,9,1,0.330623306,0.3775,0.471544715,0.849044715,0.37969799351031597,0.069135802,0.175308641,"sa577957"
"Joe Sever","Indians (AA)","—",2018,107,424,473,111,77,27,0,7,60,57,36,1,72,4,8,1,12,10,2,0.261792452,0.319915254,0.375,0.694915254,0.31460478832261074,0.076109936,0.152219873,"sa579296"
"Yonathan Mendoza","Mariners (AA)","—",2018,97,333,385,87,77,10,0,0,61,26,46,0,48,0,4,2,8,5,1,0.261261261,0.347258485,0.291291291,0.638549776,0.30330323192531694,0.119480519,0.124675324,"sa596904"
"Edwin Espinal","Tigers (AAA)","—",2018,100,335,383,81,67,8,0,6,38,24,40,1,65,5,2,1,12,0,0,0.241791044,0.329842931,0.319402985,0.649245916,0.3011599409924405,0.104438642,0.169712793,"sa596971"
"Jecksson Flores","Royals (AAA)","—",2019,116,410,479,102,79,14,1,8,48,52,42,0,75,6,7,13,6,17,5,0.248780487,0.322580645,0.346341463,0.668922108,0.2983299337407594,0.087682672,0.1565762,"sa597007"
"Jecksson Flores","Royals (AA)","—",2018,122,459,508,144,103,31,3,7,74,52,30,1,72,7,2,10,7,27,7,0.31372549,0.363453815,0.440087145,0.80354096,0.3605042775152195,0.059055118,0.141732283,"sa597007"
"Jeffrey Baez","Diamondbacks (AA)","—",2019,111,360,397,87,52,20,0,15,49,55,31,2,108,4,1,1,7,9,3,0.241666666,0.308080808,0.422222222,0.73030303,0.3325279913275375,0.078085642,0.272040302,"sa597088"
"Tyler Marlette","Braves (AA)","—",2018,126,423,474,103,72,18,1,12,58,52,49,2,105,2,0,0,13,5,2,0.243498817,0.324894514,0.375886524,0.700781038,0.3219170624674377,0.103375527,0.221518987,"sa597836"
"Patrick Leonard","White Sox (AAA)","—",2018,124,430,480,104,62,29,2,11,43,50,43,3,145,4,2,1,9,3,2,0.241860465,0.315240083,0.395348837,0.71058892,0.31753606230270964,0.089583333,0.302083333,"sa597839"
"Patrick Leonard","Brewers (AA)","—",2019,99,355,403,107,73,22,2,10,54,45,42,0,109,2,4,0,5,9,1,0.30140845,0.374689826,0.459154929,0.833844755,0.3801391033025888,0.104218362,0.270471464,"sa597839"
"Dillon Thomas","Brewers (AA)","—",2019,131,449,504,119,75,25,6,13,62,71,41,1,132,11,3,0,10,22,11,0.265033407,0.339285714,0.43429844,0.773584154,0.35316225501225434,0.081349206,0.261904761,"sa597958"
"Dan Gamache","Nationals (AA)","—",2018,121,413,477,113,85,22,1,5,47,45,54,2,108,8,0,2,8,2,6,0.273607748,0.368421052,0.36803874,0.736459792,0.34179912611495616,0.113207547,0.226415094,"sa597966"
"Daniel Lockhart","Braves (AA)","—",2018,119,356,408,82,57,15,4,6,53,31,45,3,100,1,3,3,2,9,1,0.230337078,0.316049382,0.345505617,0.661554999,0.303735724729092,0.110294117,0.245098039,"sa598065"
"Jack Lopez","Braves (AAA)","—",2019,96,359,390,98,70,16,0,12,62,57,19,0,91,6,4,2,10,9,2,0.272980501,0.317010309,0.417827298,0.734837607,0.3183134698990694,0.048717948,0.233333333,"sa598270"
"Jack Lopez","Royals (AAA)","—",2018,113,395,424,99,78,10,3,8,53,34,14,0,106,3,4,8,8,14,6,0.250632911,0.278846153,0.351898734,0.630744887,0.2799584199316226,0.033018867,0.25,"sa598270"
"Jose Marmolejos","Nationals (AAA)","—",2019,101,352,382,111,64,29,2,16,53,63,28,2,80,1,1,0,8,1,0,0.315340909,0.366492146,0.545454545,0.911946691,0.37870265041526996,0.073298429,0.209424083,"sa598311"
"Jose Marmolejos","Nationals (AAA)","—",2018,130,493,539,131,97,25,1,8,52,57,39,1,97,2,5,0,16,0,0,0.265720081,0.319109461,0.369168356,0.688277817,0.30993009721479453,0.072356215,0.179962894,"sa598311"
"Aneury Tavarez","Red Sox (AAA)","—",2018,104,394,431,89,61,18,2,8,46,34,30,1,104,3,3,1,9,9,5,0.225888324,0.28372093,0.342639593,0.626360523,0.28254757644413236,0.069605568,0.241299303,"sa598684"
"John Norwood","Marlins (AA)","—",2018,123,396,439,96,69,18,2,7,41,32,41,0,120,0,1,0,11,14,9,0.242424242,0.312785388,0.351010101,0.663795489,0.30680599305183376,0.093394077,0.273348519,"sa598986"
"Zach Borenstein","Mets (AAA)","—",2018,133,484,572,120,61,32,2,25,92,90,81,2,182,3,4,0,11,3,4,0.247933884,0.356643356,0.477272727,0.833916083,0.36503666325619344,0.141608391,0.318181818,"sa599252"
"Jerrick Suiter","Pirates (AA)","—",2019,121,408,441,96,78,14,0,4,39,39,22,2,77,4,7,0,10,2,2,0.235294117,0.27664399,0.299019607,0.575663597,0.2622640081310055,0.049886621,0.174603174,"sa599740"
"Kevin Taylor","Mets (AA)","—",2018,126,437,478,115,92,18,3,2,46,42,31,1,55,3,5,0,18,3,1,0.263157894,0.31302521,0.33180778,0.64483299,0.2954211115837097,0.064853556,0.115062761,"sa599801"
"Chris Mariscal","Mariners (AA)","—",2018,120,444,509,116,89,17,3,7,58,60,51,0,131,7,5,2,9,5,1,0.261261261,0.343195266,0.36036036,0.703555626,0.3239873751145613,0.100196463,0.257367387,"sa600255"
"Christian Lopes","Rangers (AAA)","—",2018,123,429,508,112,76,21,3,12,62,52,68,0,74,5,5,1,9,16,9,0.261072261,0.364891518,0.407925407,0.772816925,0.3494430109123742,0.133858267,0.145669291,"sa601044"
"Drew Weeks","Rockies (AAA)","—",2019,125,396,442,113,63,23,7,20,73,75,31,0,74,7,4,3,8,6,7,0.285353535,0.344748858,0.53030303,0.875051888,0.36225982507069904,0.070135746,0.167420814,"sa602429"
"Vimael Machin","Cubs (AA)","—",2019,117,422,498,124,91,26,1,6,47,61,63,9,57,5,7,1,10,8,2,0.293838862,0.386317907,0.402843601,0.789161508,0.35946178729416894,0.126506024,0.114457831,"sa602488"
"Joey Meneses","Phillies (AAA)","—",2018,130,492,536,153,102,27,1,23,75,82,40,5,110,0,4,0,32,0,0,0.310975609,0.360074626,0.510162601,0.870237227,0.3805086992105746,0.074626865,0.20522388,"sa604598"
"Preston Beck","Rangers (AA)","—",2018,122,442,488,115,78,21,3,13,58,53,38,1,94,7,1,0,7,0,3,0.260180995,0.327868852,0.409502262,0.737371114,0.3319932688677825,0.077868852,0.19262295,"sa621361"
"Preston Beck","Rangers (AA)","—",2019,99,372,421,92,57,21,3,11,51,46,45,1,87,3,1,0,5,3,1,0.247311827,0.332541567,0.40860215,0.741143717,0.3355977567888442,0.106888361,0.206650831,"sa621361"
"Rudy Flores","Diamondbacks (AA)","—",2018,126,438,516,123,78,25,3,17,60,75,57,6,124,16,4,0,6,2,3,0.280821917,0.380582524,0.468036529,0.848619053,0.38097264806507614,0.110465116,0.240310077,"sa621607"
"Yasiel Balaguert","Cubs (AA)","—",2018,121,450,485,103,70,24,1,8,40,57,27,1,82,1,7,0,25,1,0,0.228888888,0.270103092,0.34,0.610103092,0.27607548224531914,0.055670103,0.169072164,"sa656575"
"Ivan Castillo","Padres (AA)","—",2019,104,432,466,135,92,30,5,8,62,57,20,0,59,6,6,2,10,15,4,0.3125,0.346982758,0.460648148,0.807630906,0.35899203707431926,0.042918454,0.126609442,"sa657222"
"Eliezer Alvarez","Rangers (AA)","—",2018,108,408,460,93,58,17,6,12,68,43,42,0,124,2,3,4,12,26,2,0.227941176,0.301098901,0.387254901,0.688353802,0.3097638240227332,0.091304347,0.269565217,"sa657261"
"Eliezer Alvarez","Rangers (AA)","—",2019,98,352,403,81,56,14,2,9,48,44,49,0,123,0,1,1,3,12,8,0.230113636,0.323383084,0.357954545,0.681337629,0.31460616496664967,0.121588089,0.305210918,"sa657261"
"Roberto Caro","Cubs (AA)","—",2019,116,376,446,90,70,14,4,2,57,33,60,4,99,3,4,3,2,31,13,0.239361702,0.34537246,0.313829787,0.659202247,0.3106731502233171,0.134529147,0.221973094,"sa657285"
"Osvaldo Abreu","Nationals (AA)","—",2018,109,360,403,66,38,18,2,8,40,41,36,1,101,2,3,2,8,4,2,0.183333333,0.25935162,0.311111111,0.570462731,0.2618437558412552,0.089330024,0.250620347,"sa657398"
"Malquin Canelo","Phillies (AA)","—",2018,128,470,517,118,88,15,6,9,63,32,37,2,110,2,5,3,16,24,5,0.251063829,0.30544747,0.365957446,0.671404916,0.30316264764405787,0.071566731,0.212765957,"sa657479"
"Malquin Canelo","Phillies (AAA)","—",2019,128,423,473,111,80,27,2,2,57,35,32,3,137,5,3,10,5,8,10,0.262411347,0.319654427,0.349881796,0.669536223,0.29658613386361493,0.067653276,0.289640591,"sa657479"
"Jhoan Urena","Angels (AA)","—",2019,127,468,522,122,76,34,3,9,53,56,53,0,140,1,0,0,10,2,2,0.26068376,0.33716475,0.403846153,0.741010903,0.3418472800903393,0.101532567,0.268199233,"sa657511"
"Jhoan Urena","Mets (AA)","—",2018,123,421,466,110,74,20,2,14,47,63,39,0,112,2,4,0,6,2,4,0.26128266,0.324034334,0.418052256,0.74208659,0.3341329568445427,0.083690987,0.240343347,"sa657511"
"Randy Cesar","Astros (AA)","—",2018,116,446,485,132,95,25,2,10,59,62,36,1,112,1,2,0,16,3,4,0.295964125,0.348453608,0.428251121,0.776704729,0.3482680204978659,0.074226804,0.230927835,"sa657542"
"John Mora","Mets (AA)","—",2018,105,351,396,82,54,16,7,5,44,30,37,3,88,4,3,1,3,4,8,0.233618233,0.311392405,0.361823361,0.673215766,0.30471647971746874,0.093434343,0.222222222,"sa657676"
"Jorge Mateo","Athletics (AAA)","—",2019,119,532,566,154,92,29,14,19,95,78,29,1,145,4,1,0,5,24,11,0.289473684,0.330388692,0.503759398,0.83414809,0.34680840315017025,0.051236749,0.256183745,"sa657910"
"Jorge Mateo","Athletics (AAA)","—",2018,131,470,510,108,72,17,16,3,50,45,29,1,139,5,4,2,6,25,10,0.229787234,0.279527559,0.353191489,0.632719048,0.28029370601830866,0.056862745,0.272549019,"sa657910"
"BJ Boyd","Athletics (AAA)","—",2018,105,391,427,106,85,15,3,3,36,49,26,0,71,4,2,4,8,6,3,0.271099744,0.321513002,0.347826086,0.669339088,0.304217604739728,0.060889929,0.166276346,"sa657987"
"Chuck Taylor","Mariners (AA)","—",2018,126,502,575,149,118,25,3,3,70,60,61,2,79,7,5,0,12,2,2,0.296812749,0.377391304,0.376494023,0.753885327,0.34638183976135123,0.106086956,0.137391304,"sa658001"
"Joey Curletta","Mariners (AA)","—",2018,129,465,556,131,84,24,0,23,70,94,81,6,130,1,9,0,7,1,1,0.28172043,0.383093525,0.48172043,0.864813955,0.38116950327699833,0.145683453,0.233812949,"sa658025"
"Luis Valenzuela","Braves (AA)","—",2018,114,369,386,104,78,22,2,2,42,42,13,2,66,1,2,1,9,5,1,0.281842818,0.306493506,0.368563685,0.675057191,0.3040434925114206,0.033678756,0.170984455,"sa658081"
"Rashad Crawford","Yankees (AA)","—",2019,114,401,444,105,84,13,1,7,48,47,38,2,104,2,0,3,4,21,8,0.261845386,0.328798185,0.351620947,0.680419132,0.3127396864337096,0.085585585,0.234234234,"sa658166"
"Bijan Rademacher","Cubs (AAA)","—",2018,114,342,387,86,70,14,0,2,26,31,37,2,67,2,3,3,6,2,2,0.251461988,0.325520833,0.30994152,0.635462353,0.29348967431103373,0.095607235,0.173126614,"sa658233"
"Dario Pizzano","Mariners (AA)","—",2018,107,400,454,114,80,20,3,11,43,59,47,1,55,3,4,0,11,2,1,0.285,0.36123348,0.4325,0.79373348,0.35665564913360226,0.103524229,0.121145374,"sa658253"
"Kody Eaves","Tigers (AA)","—",2019,112,393,434,94,53,19,7,15,54,63,34,0,117,1,5,1,2,2,1,0.23918575,0.297921478,0.437659033,0.735580511,0.32891016482756263,0.078341013,0.269585253,"sa658290"
"Andrew Calica","Indians (AA)","—",2018,115,421,501,117,89,21,1,6,78,49,55,1,104,22,1,2,10,27,5,0.277909738,0.388777555,0.375296912,0.764074467,0.3575622288577528,0.109780439,0.20758483,"sa658329"
"Tate Matheny","Red Sox (AA)","—",2018,114,398,446,101,75,19,5,2,50,41,41,0,126,3,3,1,11,12,10,0.253768844,0.325842696,0.341708542,0.667551238,0.3084182796853312,0.091928251,0.28251121,"sa658567"
"Matt Rose","White Sox (AA)","—",2018,115,426,467,78,44,18,0,16,42,54,35,0,146,1,4,1,8,0,0,0.183098591,0.244635193,0.338028169,0.582663362,0.2657025397591325,0.074946466,0.312633832,"sa658586"
"Rhett Wiseman","Nationals (AA)","—",2019,105,335,380,72,38,17,2,15,40,57,36,6,123,5,3,1,2,6,5,0.214925373,0.298153034,0.411940298,0.710093332,0.3160545237901703,0.094736842,0.32368421,"sa658608"
"C.J. Hinojosa","Brewers (AA)","—",2019,120,415,460,116,83,24,1,8,51,45,39,3,61,0,4,2,10,3,5,0.279518072,0.338427947,0.4,0.738427947,0.33671985720540143,0.084782608,0.132608695,"sa658616"
"Max Schrock","Cardinals (AAA)","—",2018,114,417,457,104,78,22,0,4,41,42,24,1,36,7,8,1,3,10,5,0.249400479,0.296052631,0.330935251,0.626987882,0.28238873992647445,0.052516411,0.078774617,"sa658670"
"Jacob Robson","Tigers (AAA)","—",2019,112,409,473,109,76,21,3,9,61,52,53,1,132,3,4,4,2,25,10,0.266503667,0.351812366,0.398533007,0.750345373,0.3321847136204059,0.112050739,0.279069767,"sa658804"
"Josh Lester","Tigers (AA)","—",2018,127,464,539,120,74,22,3,21,71,75,61,4,118,5,8,0,11,1,0,0.258620689,0.345724907,0.454741379,0.800466286,0.3554165060823776,0.113172541,0.218923933,"sa658811"
"Josh Lester","Tigers (AA)","—",2019,106,394,442,88,48,22,1,17,52,54,39,2,103,1,7,1,5,0,0,0.223350253,0.290249433,0.413705583,0.703955016,0.3148916324341759,0.088235294,0.233031674,"sa658811"
"Trent Giambrone","Cubs (AAA)","—",2019,126,431,478,104,54,27,0,23,66,66,42,2,131,4,0,1,10,17,4,0.241299303,0.314465408,0.464037122,0.77850253,0.32587251161274156,0.087866108,0.274058577,"sa658813"
"Trent Giambrone","Cubs (AA)","—",2018,116,398,456,100,61,20,2,17,56,49,46,2,89,4,3,5,14,26,9,0.251256281,0.332594235,0.439698492,0.772292727,0.3477758807700567,0.100877192,0.195175438,"sa658813"
"Mikey White","Athletics (AA)","—",2019,97,391,441,102,66,26,0,10,59,61,40,2,102,7,2,1,8,2,3,0.260869565,0.338636363,0.404092071,0.742728434,0.33633441399765884,0.090702947,0.231292517,"sa658966"
"Tyler Krieger","Indians (AA)","—",2018,123,468,518,129,98,22,4,5,69,55,38,0,88,4,5,3,12,19,10,0.275641025,0.332038834,0.371794871,0.703833705,0.32119226964932046,0.073359073,0.169884169,"sa658994"
"Elier Hernandez","Royals (AAA)","—",2019,112,396,428,97,72,13,2,10,50,36,25,0,116,4,1,2,15,8,5,0.244949494,0.295774647,0.363636363,0.65941101,0.28737607262503934,0.058411214,0.271028037,"sa659238"
"Elier Hernandez","Royals (AA)","—",2018,91,355,381,102,76,22,1,3,45,50,14,0,71,6,4,2,9,10,8,0.287323943,0.321899736,0.38028169,0.702181426,0.31648666783184365,0.036745406,0.186351706,"sa659238"
"Cam Gibson","Tigers (AA)","—",2019,117,400,457,94,59,20,6,9,45,51,46,1,102,7,3,1,4,25,7,0.235,0.322368421,0.3825,0.704868421,0.32196528348293935,0.100656455,0.223194748,"sa659281"
"Dylan Davis","Giants (AA)","—",2018,125,430,465,102,60,27,2,13,49,55,30,0,113,0,4,1,13,4,2,0.237209302,0.284482758,0.4,0.684482758,0.3058260707505818,0.064516129,0.243010752,"sa709037"
"Drew Dosch","Orioles (AAA)","—",2018,103,355,394,98,66,24,1,7,44,40,33,1,112,3,3,0,8,1,1,0.276056338,0.340101522,0.408450704,0.748552226,0.33543597438559886,0.083756345,0.284263959,"sa709292"
"Cole Sturgeon","Red Sox (AAA)","—",2019,97,343,379,95,66,17,2,10,43,43,24,0,86,7,3,2,10,6,3,0.27696793,0.334217506,0.425655976,0.759873482,0.3309277008319723,0.063324538,0.226912928,"sa709546"
"Yadiel Hernandez","Nationals (AAA)","—",2019,126,439,508,142,86,22,1,33,87,90,63,5,106,1,5,0,10,7,5,0.323462414,0.405511811,0.603644646,1.009156457,0.4132278144478087,0.124015748,0.208661417,"sa724030"
"Jose Azocar","Tigers (AA)","—",2019,129,504,538,144,110,21,3,10,65,58,21,1,132,5,7,1,22,10,3,0.285714285,0.316573556,0.398809523,0.715383079,0.321596598002448,0.039033457,0.245353159,"sa735839"
"Jhonny Pereda","Cubs (AA)","—",2019,98,344,398,83,65,16,0,2,28,39,49,3,55,1,2,2,16,2,1,0.241279069,0.335858585,0.305232558,0.641091143,0.30292655554133213,0.123115577,0.138190954,"sa735866"
"Ray-Patrick Didder","Braves (AA)","—",2019,114,340,407,69,50,14,1,4,45,23,51,1,120,15,1,0,3,28,8,0.202941176,0.331695331,0.285294117,0.616989448,0.3004160913927802,0.125307125,0.294840294,"sa736824"
"Luis Gonzalez","Reds (AA)","—",2018,109,391,413,95,75,16,1,3,46,30,17,0,71,2,1,2,11,5,4,0.242966751,0.277372262,0.31202046,0.589392722,0.27101575806193107,0.041162227,0.171912832,"sa736875"
"Ademar Rifaela","Orioles (AA)","—",2018,100,359,396,95,64,22,2,7,36,41,30,0,95,2,4,1,4,2,2,0.264623955,0.321518987,0.395543175,0.717062162,0.32405460846575,0.075757575,0.239898989,"sa736911"
"Jose Siri","Reds (AA)","—",2019,101,366,405,92,65,15,1,11,46,50,33,0,126,1,3,2,4,21,6,0.25136612,0.312655086,0.387978142,0.700633228,0.3223171989911839,0.081481481,0.311111111,"sa736940"
"Juremi Profar","Rangers (AA)","—",2018,98,349,378,81,59,12,0,10,37,51,24,0,46,2,3,0,12,1,4,0.23209169,0.283068783,0.35243553,0.635504313,0.2873990026415971,0.063492063,0.121693121,"sa736995"
"Juremi Profar","Rangers (AA)","—",2019,90,348,383,101,67,24,0,10,46,53,31,2,53,1,3,0,10,0,1,0.290229885,0.347258485,0.445402298,0.792660783,0.3535903504514319,0.080939947,0.138381201,"sa736995"
"Ibandel Isabel","Reds (AA)","—",2019,91,334,368,81,42,12,1,26,52,69,26,1,153,6,2,0,6,0,0,0.24251497,0.307065217,0.517964071,0.825029288,0.3697040878459608,0.070652173,0.415760869,"sa737017"
"Riley Unroe","Angels (AA)","—",2018,106,345,402,78,63,9,2,4,45,42,52,0,96,2,2,1,2,10,9,0.226086956,0.329177057,0.298550724,0.627727781,0.2994887512223679,0.129353233,0.23880597,"sa737614"
"Gosuke Katoh","Yankees (AA)","—",2018,118,433,503,99,65,27,2,5,55,35,62,3,123,3,3,2,5,11,6,0.228637413,0.327345309,0.334872979,0.662218288,0.30676346430816803,0.123260437,0.244532803,"sa737619"
"Jan Hernandez","Phillies (AA)","—",2018,103,350,388,92,62,15,1,14,59,53,30,0,120,4,3,1,7,7,2,0.262857142,0.325581395,0.431428571,0.757009966,0.3402092660120291,0.077319587,0.30927835,"sa737639"
"Thomas Milone","Rays (AA)","—",2018,106,365,399,93,67,11,11,4,48,29,25,0,102,6,0,3,4,10,9,0.25479452,0.313131313,0.378082191,0.691213504,0.31549810971876585,0.062656641,0.255639097,"sa737640"
"Drew Ward","Nationals (AA)","—",2018,98,320,380,83,50,16,4,13,59,56,55,0,95,5,0,0,6,1,1,0.259375,0.376315789,0.45625,0.832565789,0.3776226587985691,0.144736842,0.25,"sa737690"
"Brian Navarreto","Twins (AA)","—",2018,97,357,380,88,65,19,0,4,37,28,14,0,57,6,1,2,18,0,1,0.246498599,0.285714285,0.333333333,0.619047618,0.28428835953984943,0.036842105,0.15,"sa737817"
"Jamie Westbrook","Diamondbacks (AA)","—",2018,107,408,443,117,77,20,5,15,65,68,24,2,71,7,2,0,11,4,3,0.286764705,0.335600907,0.470588235,0.806189142,0.35993542948181917,0.054176072,0.16027088,"sa737824"
"Jamie Westbrook","Diamondbacks (AA)","—",2019,98,342,388,92,58,20,1,13,51,59,32,2,68,8,6,0,2,1,1,0.269005847,0.340206185,0.447368421,0.787574606,0.3563300683090724,0.082474226,0.175257731,"sa737824"
"Charcer Burks","Cubs (AA)","—",2018,125,437,513,100,74,16,4,6,68,33,60,0,127,8,4,4,10,14,5,0.228832951,0.330058939,0.324942791,0.65500173,0.3086851315320358,0.116959064,0.247563352,"sa737838"
"Charcer Burks","Cubs (AA)","—",2019,119,384,450,91,68,16,5,2,55,41,49,2,102,7,7,3,8,16,5,0.236979166,0.32885906,0.3203125,0.64917156,0.304367983073331,0.108888888,0.226666666,"sa737838"
"Trey Michalczewski","White Sox (AA)","—",2018,126,451,503,114,76,26,6,6,46,65,27,1,131,10,12,3,9,4,3,0.252771618,0.302,0.376940133,0.678940133,0.3055643901557387,0.053677932,0.260437375,"sa737859"
"Johneshwy Fargas","Giants (AA)","—",2019,127,413,466,103,83,10,5,5,55,33,33,0,94,14,1,5,6,50,23,0.249394673,0.325379609,0.334140435,0.659520044,0.30690517174706283,0.07081545,0.201716738,"sa737941"
"Edwin Diaz","Athletics (AA)","—",2019,127,458,520,109,52,36,7,14,63,72,48,1,153,9,3,2,4,3,1,0.237991266,0.32046332,0.438864628,0.759327948,0.33904750480873214,0.092307692,0.294230769,"sa738152"
"Jonah Arenado","Giants (AA)","—",2019,112,378,409,92,70,16,2,4,32,36,26,2,80,3,2,0,7,2,4,0.243386243,0.29584352,0.328042328,0.623885848,0.28477810495315664,0.063569682,0.195599022,"sa738199"
"Jantzen Witte","Red Sox (AAA)","—",2019,112,393,436,109,79,22,0,8,45,49,34,0,82,5,4,0,12,8,4,0.277353689,0.339449541,0.394402035,0.733851576,0.32426510587197926,0.077981651,0.188073394,"sa738324"
